Bus Name,Stop Order,Stop Name,latitude,longitude
Savar Paribahan,2,Golap Shah Mazar,23.7249921,90.410846
Savar Paribahan,3,GPO,23.7289296,90.41140102
Savar Paribahan,4,Paltan,23.7313082,90.4120882
Savar Paribahan,5,Press Club,22.967864,89.8176179
Savar Paribahan,6,High Court,23.7305,90.4034
Savar Paribahan,7,Matsya Bhaban,23.73418399,90.40403594
Savar Paribahan,8,Shahbag,23.7401951,90.3901161
Savar Paribahan,9,Science Lab,23.7396929,90.3836057
Savar Paribahan,10,Kalabagan,23.7487244,90.37919898
Savar Paribahan,11,Dhanmondi 32,23.73802075,90.3859514
Savar Paribahan,12,Dhanmondi 27,23.75404782,90.37137816
Savar Paribahan,13,Asad Gate,23.7601299,90.3727245
Savar Paribahan,14,College Gate,23.7503675,90.4199166
Savar Paribahan,15,Shishu Mela,23.773007,90.3678804
Savar Paribahan,16,Shyamoli,23.7775998,90.3601928
Savar Paribahan,17,Kallyanpur,23.7806848,90.3613321
Savar Paribahan,18,Darussalam,23.77843615,90.35604084
Savar Paribahan,19,Technical,24.15329785,90.67259393
Savar Paribahan,20,Gabtoli,23.6324042,90.48826063
Savar Paribahan,21,Amin Bazar,23.7896155,90.3240987
Savar Paribahan,22,Hemayetpur,23.7931994,90.2714229
Savar Paribahan,23,Savar,23.8477,90.2587
Savar Paribahan,24,Baipayl,23.9380015,90.270064
Savar Paribahan,25,Zirani Bazar,23.9938043,90.2551426
Savar Paribahan,26,Nandan Park,24.0300592,90.239812
Shadhin,1,Bosila,23.7473392,90.345289
Shadhin,2,Mohammadpur,23.7572031,90.3620184
Shadhin,3,Asad Gate,23.7601299,90.3727245
Shadhin,4,Khamar Bari,23.7591274,90.383882
Shadhin,5,Farmgate,23.7590394,90.3871113
Shadhin,6,Kawran Bazar,23.7514308,90.3948605
Shadhin,7,Bangla Motor,23.7458397,90.3949387
Shadhin,8,Mogbazar,23.7543737,90.40959957
Shadhin,9,Mouchak,24.023552,90.292921
Shadhin,10,Malibagh Railgate,23.7496972,90.4126346
Shadhin,11,Hazipara,23.8632798,90.4147242
Shadhin,12,Rampura Bazar,23.7602428,90.4186208
Shadhin,13,Rampura Bridge,23.76802955,90.42334025
Shadhin,14,Banasree,23.7617123,90.4312774
Shadhin,15,Demra Staff Quarter,23.7197292,90.4905289
Shadhin Express,1,Mirpur 12,23.82510435,90.37067194
Shadhin Express,2,Pallabi,23.8261574,90.3641863
Shadhin Express,3,Purobi,23.8138963,90.4240396
Shadhin Express,4,Mirpur 11,23.8202931,90.3710408
Shadhin Express,5,Mirpur 10,23.8083649,90.3682614
Shadhin Express,6,Kazipara,23.7992408,90.3719878
Shadhin Express,7,Shewrapara,23.7909631,90.3755087
Shadhin Express,8,Taltola,23.7512986,90.4244569
Shadhin Express,9,Agargaon,23.7784275,90.3800503
Shadhin Express,10,Khamar Bari,23.7591274,90.383882
Shadhin Express,11,Farmgate,23.7590394,90.3871113
Shadhin Express,12,Kawran Bazar,23.7514308,90.3948605
Shadhin Express,13,Bangla Motor,23.7458397,90.3949387
Shadhin Express,14,Shahbag,23.7401951,90.3901161
Shadhin Express,15,High Court,23.7305,90.4034
Shadhin Express,16,Press Club,22.967864,89.8176179
Shadhin Express,17,Paltan,23.7313082,90.4120882
Shadhin Express,18,GPO,23.7289296,90.41140102
Shadhin Express,19,Golap Shah Mazar,23.7249921,90.410846
Shadhin Express,20,Naya Bazar,23.713843,90.4045497
Shadhin Express,21,Babubazar,23.7125524,90.4031333
Shadhin Express,22,Keraniganj,23.7005013,90.3826441
Shadhin Express,23,Kadamtali,23.6867705,90.454595
Shadhin Express,24,Rajendrapur,24.100134,90.448634
Shadhin Express,25,Maowa,23.4740429,90.2552704
Shahria Enterprise,1,Gabtoli,23.6324042,90.48826063
Shahria Enterprise,2,Technical,24.15329785,90.67259393
Shahria Enterprise,3,Kallyanpur,23.7806848,90.3613321
Shahria Enterprise,4,Shyamoli,23.7775998,90.3601928
Shahria Enterprise,5,Shishu Mela,23.773007,90.3678804
Shahria Enterprise,6,College Gate,23.7503675,90.4199166
Shahria Enterprise,7,Asad Gate,23.7601299,90.3727245
Shahria Enterprise,8,Dhanmondi 27,23.75404782,90.37137816
Shahria Enterprise,9,Dhanmondi 32,23.73802075,90.3859514
Shahria Enterprise,10,Shukrabad,23.7537064,90.3797806
Shahria Enterprise,11,Kalabagan,23.7487244,90.37919898
Shahria Enterprise,12,City College,23.7396837,90.3828522
Shahria Enterprise,13,Science Lab,23.7396929,90.3836057
Shahria Enterprise,14,Katabon,23.7387417,90.3910003
Shahria Enterprise,15,Shahbag,23.7401951,90.3901161
Shahria Enterprise,16,Matsya Bhaban,23.73418399,90.40403594
Shahria Enterprise,17,Kakrail,23.7385398,90.4071475
Shahria Enterprise,18,Fakirapul,23.7325505,90.416987
Shahria Enterprise,19,Arambagh,23.7309015,90.4215656
Shahria Enterprise,20,Motijheel,23.7272598,90.4211957
Shahria Enterprise,21,Ittefaq Moor,23.7218935,90.42033301
Shahria Enterprise,22,Tikatuli,23.7189757,90.424011
Shahria Enterprise,23,Dayaganj,23.7104417,90.4246393
Shahria Enterprise,24,Gandaria,23.70608035,90.42638605
Shahria Enterprise,25,Jurain,23.6953714,90.4338889
Shahria Enterprise,26,Postagola,23.6921384,90.4331267
Shatabdi,1,Motijheel,23.7272598,90.4211957
Shatabdi,2,Paltan,23.7313082,90.4120882
Shatabdi,3,Kakrail,23.7385398,90.4071475
Shatabdi,4,Malibagh Moor,23.74419188,90.41424554
Shatabdi,5,Mouchak,24.023552,90.292921
Shatabdi,6,Mogbazar,23.7543737,90.40959957
Shatabdi,7,Satrasta,23.75746115,90.39242949
Shatabdi,8,Nabisco,23.7692591,90.4012227
Shatabdi,9,Mohakhali,23.7799893,90.40832417
Shatabdi,10,Chairman Bari,23.71096925,90.41095483
Shatabdi,11,Banani,23.790321,90.4076959
Shatabdi,12,Kakali,23.820295,90.3682928
Shatabdi,13,Shewra,23.81799371,90.41360546
Shatabdi,14,Kuril Bishwa Road,23.8212083,90.4195365
Shatabdi,15,Khilkhet,23.8351324,90.43511207
Shatabdi,16,Airport,23.8602996,90.39876
Shatabdi,17,Jashimuddin (Uttara),23.8608721,90.4004138
Shatabdi,18,Rajlakshmi,23.8644797,90.4002124
Shatabdi,19,Azampur,23.8665496,90.4100105
Shatabdi,20,House Building,23.8748268,90.4006897
Shatabdi,21,Abdullahpur,23.5542881,90.473867
Shatabdi,22,Kamarpara,23.8906579,90.3849515
Shikhor Paribahan,1,Mirpur 12,23.82510435,90.37067194
Shikhor Paribahan,2,Pallabi,23.8261574,90.3641863
Shikhor Paribahan,3,Purobi,23.8138963,90.4240396
Shikhor Paribahan,4,Mirpur 11,23.8202931,90.3710408
Shikhor Paribahan,5,Mirpur 10,23.8083649,90.3682614
Shikhor Paribahan,6,Kazipara,23.7992408,90.3719878
Shikhor Paribahan,7,Shewrapara,23.7909631,90.3755087
Shikhor Paribahan,8,Taltola,23.7512986,90.4244569
Shikhor Paribahan,9,Agargaon,23.7784275,90.3800503
Shikhor Paribahan,10,Bijoy Sarani,23.7663936,90.3830971
Shikhor Paribahan,11,Farmgate,23.7590394,90.3871113
Shikhor Paribahan,12,Kawran Bazar,23.7514308,90.3948605
Shikhor Paribahan,13,Bangla Motor,23.7458397,90.3949387
Shikhor Paribahan,14,Shahbag,23.7401951,90.3901161
Shikhor Paribahan,15,Matsya Bhaban,23.73418399,90.40403594
Shikhor Paribahan,16,High Court,23.7305,90.4034
Shikhor Paribahan,17,Press Club,22.967864,89.8176179
Shikhor Paribahan,18,Paltan,23.7313082,90.4120882
Shikhor Paribahan,19,GPO,23.7289296,90.41140102
Shikhor Paribahan,20,Gulistan,23.7249037,90.4120785
Shikhor Paribahan,21,Janapath Moor,23.71291763,90.42857405
Shikhor Paribahan,22,Jatrabari,23.7093978,90.433806
Shikhor Paribahan,1,Jatrabari,23.7093978,90.433806
Shikhor Paribahan,2,Sayedabad,23.7108758,90.4278141
Shikhor Paribahan,3,Gulistan,23.7249037,90.4120785
Shikhor Paribahan,4,GPO,23.7289296,90.41140102
Shikhor Paribahan,5,Paltan,23.7313082,90.4120882
Shikhor Paribahan,6,Press Club,22.967864,89.8176179
Shikhor Paribahan,7,High Court,23.7305,90.4034
Shikhor Paribahan,8,Matsya Bhaban,23.73418399,90.40403594
Shikhor Paribahan,9,Shahbag,23.7401951,90.3901161
Shikhor Paribahan,10,Bangla Motor,23.7458397,90.3949387
Shikhor Paribahan,11,Kawran Bazar,23.7514308,90.3948605
Shikhor Paribahan,12,Farmgate,23.7590394,90.3871113
Shikhor Paribahan,13,Bijoy Sarani,23.7663936,90.3830971
Shikhor Paribahan,14,Agargaon,23.7784275,90.3800503
Shikhor Paribahan,15,IDB,23.77836538,90.37952672
Shikhor Paribahan,16,Taltola,23.7512986,90.4244569
Shikhor Paribahan,17,Shewrapara,23.7909631,90.3755087
Shikhor Paribahan,18,Kazipara,23.7992408,90.3719878
Shikhor Paribahan,19,Mirpur 10,23.8083649,90.3682614
Shikhor Paribahan,20,Mirpur 11,23.8202931,90.3710408
Shikhor Paribahan,21,Pallabi,23.8261574,90.3641863
Shikhor Paribahan,22,Purobi,23.8138963,90.4240396
Shikhor Paribahan,23,Mirpur 12,23.82510435,90.37067194
Suveccha,1,Chittagong Road,23.6972599,90.5094673
Suveccha,2,Sign Board,23.7089323,90.3667608
Suveccha,3,Matuail,23.7029393,90.463095
Suveccha,4,Rayerbag,23.6980479,90.457102
Suveccha,5,Shonir Akhra,23.7036614,90.4508803
Suveccha,6,Jatrabari,23.7093978,90.433806
Suveccha,7,Sayedabad,23.7108758,90.4278141
Suveccha,8,Gulistan,23.7249037,90.4120785
Suveccha,9,Chankhar Pul,23.7238334,90.4003441
Suveccha,10,Bakshi Bazar,23.7241348,90.3955397
Suveccha,11,Dhakeshwari,23.72320975,90.38974483
Suveccha,12,Azimpur,23.7252946,90.3834641
Suveccha,13,Nilkhet,23.7329358,90.3860855
Suveccha,14,New Market,23.73277515,90.3828117
Suveccha,15,City College,23.7396837,90.3828522
Suveccha,16,Kalabagan,23.7487244,90.37919898
Suveccha,17,Dhanmondi 32,23.73802075,90.3859514
Suveccha,18,Dhanmondi 27,23.75404782,90.37137816
Suveccha,19,Asad Gate,23.7601299,90.3727245
Suveccha,20,College Gate,23.7503675,90.4199166
Suveccha,21,Shishu Mela,23.773007,90.3678804
Suveccha,22,Shyamoli,23.7775998,90.3601928
Suveccha,23,Kallyanpur,23.7806848,90.3613321
Suveccha,24,Darussalam,23.77843615,90.35604084
Suveccha,25,Technical,24.15329785,90.67259393
Suveccha,26,Gabtoli,23.6324042,90.48826063
Suveccha,27,Amin Bazar,23.7896155,90.3240987
Suveccha,28,Hemayetpur,23.7931994,90.2714229
Suveccha,29,Savar,23.8477,90.2587
Suveccha,30,Nobinagar,23.9123657,90.2605169
Suveccha,31,Baipayl,23.9380015,90.270064
Suveccha,32,Zirani Bazar,23.9938043,90.2551426
Suveccha,33,Nandan Park,24.0300592,90.239812
Suveccha,34,Chandra,23.3684957,90.0391387
Suvojatri Bus,1,Fulbaria,24.1892148,90.3087797
Suvojatri Bus,2,Golap Shah Mazar,23.7249921,90.410846
Suvojatri Bus,3,GPO,23.7289296,90.41140102
Suvojatri Bus,4,Paltan,23.7313082,90.4120882
Suvojatri Bus,5,Press Club,22.967864,89.8176179
Suvojatri Bus,6,High Court,23.7305,90.4034
Suvojatri Bus,7,Matsya Bhaban,23.73418399,90.40403594
Suvojatri Bus,8,Shahbag,23.7401951,90.3901161
Suvojatri Bus,9,Bata Signal,23.7390795,90.3886771
Suvojatri Bus,10,Science Lab,23.7396929,90.3836057
Suvojatri Bus,11,Kalabagan,23.7487244,90.37919898
Suvojatri Bus,12,Dhanmondi 32,23.73802075,90.3859514
Suvojatri Bus,13,Dhanmondi 27,23.75404782,90.37137816
Suvojatri Bus,14,Asad Gate,23.7601299,90.3727245
Suvojatri Bus,15,College Gate,23.7503675,90.4199166
Suvojatri Bus,16,Shishu Mela,23.773007,90.3678804
Suvojatri Bus,17,Shyamoli,23.7775998,90.3601928
Suvojatri Bus,18,Kallyanpur,23.7806848,90.3613321
Suvojatri Bus,19,Darussalam,23.77843615,90.35604084
Suvojatri Bus,20,Technical,24.15329785,90.67259393
Suvojatri Bus,21,Gabtoli,23.6324042,90.48826063
Suvojatri Bus,22,Amin Bazar,23.7896155,90.3240987
Suvojatri Bus,23,Hemayetpur,23.7931994,90.2714229
Suvojatri Bus,24,Manikganj,23.83298355,89.96668782
Siam Transport,1,Banasree,23.7617123,90.4312774
Siam Transport,2,Rampura Bridge,23.76802955,90.42334025
Siam Transport,3,Merul,23.7718576,90.4250807
Siam Transport,4,Badda,23.77654245,90.44630117
Siam Transport,5,Shahjadpur,23.7884856,90.4237741
Siam Transport,6,Bashtola,23.79440473,90.42251274
Siam Transport,7,Notun Bazar,23.7982944,90.4239709
Siam Transport,8,Nadda,23.809823,90.4220557
Siam Transport,9,Bashundhara,23.8239025,90.4699552
Siam Transport,10,Jamuna Future Park,23.8135723,90.42402377
Siam Transport,11,Kuril Bishwa Road,23.8212083,90.4195365
Siam Transport,12,Khilkhet,23.8351324,90.43511207
Siam Transport,13,Airport,23.8602996,90.39876
Siam Transport,14,Jashimuddin (Uttara),23.8608721,90.4004138
Siam Transport,15,Rajlakshmi,23.8644797,90.4002124
Siam Transport,16,Azampur,23.8665496,90.4100105
Siam Transport,17,House Building,23.8748268,90.4006897
Siam Transport,18,Abdullahpur,23.5542881,90.473867
Siam Transport,19,Kamarpara,23.8906579,90.3849515
Siam Transport,20,Dhour,23.890623,90.3685719
Siam Transport,21,Beribadh,23.79770893,90.34687335
Siam Transport,22,Ashulia,23.8969898,90.3289577
Siam Transport,23,Zirabo,23.90848403,90.29356844
Siam Transport,24,Fantasy Kingdom,23.93427385,90.29148785
Siam Transport,25,Jamgora,23.5442237,90.344015
Siam Transport,26,Shimultola,23.7885732,90.3654816
Siam Transport,27,Baipayl,23.9380015,90.270064
Siam Transport,28,Palli Bidyut,23.924306,90.263235
Siam Transport,29,Savar Cantonment,23.917256,90.2603874
Siam Transport,30,Nobinagar,23.9123657,90.2605169
Skyline,1,Sadarghat,24.5389931,91.6042712
Skyline,2,Ray Saheb Bazar,23.7138661,90.411512
Skyline,3,Naya Bazar,23.713843,90.4045497
Skyline,4,Golap Shah Mazar,23.7249921,90.410846
Skyline,5,GPO,23.7289296,90.41140102
Skyline,6,Paltan,23.7313082,90.4120882
Skyline,7,Kakrail,23.7385398,90.4071475
Skyline,8,Shantinagar,23.7385358,90.4139156
Skyline,9,Malibagh Moor,23.74419188,90.41424554
Skyline,10,Mouchak,24.023552,90.292921
Skyline,11,Nabisco,23.7692591,90.4012227
Skyline,12,Mohakhali,23.7799893,90.40832417
Skyline,13,Chairman Bari,23.71096925,90.41095483
Skyline,14,Sainik Club,23.79122995,90.399527
Skyline,15,Banani,23.790321,90.4076959
Skyline,16,Kakali,23.820295,90.3682928
Skyline,17,Staff Road,23.8127577,90.4016567
Skyline,18,MES,23.9161376,90.2607105
Skyline,19,Shewra,23.81799371,90.41360546
Skyline,20,Kuril Bishwa Road,23.8212083,90.4195365
Skyline,21,Khilkhet,23.8351324,90.43511207
Skyline,22,Airport,23.8602996,90.39876
Skyline,23,Jashimuddin (Uttara),23.8608721,90.4004138
Skyline,24,Rajlakshmi,23.8644797,90.4002124
Skyline,25,Azampur,23.8665496,90.4100105
Skyline,26,House Building,23.8748268,90.4006897
Skyline,27,Abdullahpur,23.5542881,90.473867
Skyline,28,Tongi,23.9084932,90.3980037
Skyline,29,Station Road,23.73221943,90.42409168
Skyline,30,Mill Gate,23.89620633,90.39942912
Skyline,31,Board Bazar,23.9452074,90.3825171
Skyline,32,Gazipur Chourasta,23.9891057,90.3815747
Somota Paribahan,1,Chittagong Road,23.6972599,90.5094673
Somota Paribahan,2,Sign Board,23.7089323,90.3667608
Somota Paribahan,3,Matuail,23.7029393,90.463095
Somota Paribahan,4,Rayerbag,23.6980479,90.457102
Somota Paribahan,5,Shonir Akhra,23.7036614,90.4508803
Somota Paribahan,6,Jatrabari,23.7093978,90.433806
Somota Paribahan,7,Sayedabad,23.7108758,90.4278141
Somota Paribahan,8,Gulistan,23.7249037,90.4120785
Somota Paribahan,9,Chankhar Pul,23.7238334,90.4003441
Somota Paribahan,10,Bakshi Bazar,23.7241348,90.3955397
Somota Paribahan,11,Dhakeshwari,23.72320975,90.38974483
Somota Paribahan,12,Azimpur,23.7252946,90.3834641
Somota Paribahan,13,Nilkhet,23.7329358,90.3860855
Somota Paribahan,14,New Market,23.73277515,90.3828117
Somota Paribahan,15,City College,23.7396837,90.3828522
Somota Paribahan,16,Kalabagan,23.7487244,90.37919898
Somota Paribahan,17,Dhanmondi 32,23.73802075,90.3859514
Somota Paribahan,18,Dhanmondi 27,23.75404782,90.37137816
Somota Paribahan,19,Asad Gate,23.7601299,90.3727245
Somota Paribahan,20,College Gate,23.7503675,90.4199166
Somota Paribahan,21,Shishu Mela,23.773007,90.3678804
Somota Paribahan,22,Shyamoli,23.7775998,90.3601928
Somota Paribahan,23,Kallyanpur,23.7806848,90.3613321
Somota Paribahan,24,Darussalam,23.77843615,90.35604084
Somota Paribahan,25,Technical,24.15329785,90.67259393
Somota Paribahan,26,Ansar Camp,23.7929307,90.3532421
Somota Paribahan,27,Mirpur 1,23.801924,90.3523456
Somota Paribahan,28,Rainkhola,23.80606315,90.35169124
Somota Paribahan,29,Mirpur National Zoo,23.8123422,90.34693977
Somoy,1,Sign Board,23.7089323,90.3667608
Somoy,2,Matuail,23.7029393,90.463095
Somoy,3,Rayerbag,23.6980479,90.457102
Somoy,4,Shonir Akhra,23.7036614,90.4508803
Somoy,5,Jatrabari,23.7093978,90.433806
Somoy,6,Sayedabad Janapath Moor,23.71295694,90.42858479
Somoy,7,Gulistan,23.7249037,90.4120785
Somoy,8,GPO,23.7289296,90.41140102
Somoy,9,Paltan,23.7313082,90.4120882
Somoy,10,Press Club,22.967864,89.8176179
Somoy,11,High Court,23.7305,90.4034
Somoy,12,Matsya Bhaban,23.73418399,90.40403594
Somoy,13,Shahbag,23.7401951,90.3901161
Somoy,14,Bangla Motor,23.7458397,90.3949387
Somoy,15,Kawran Bazar,23.7514308,90.3948605
Somoy,16,Farmgate,23.7590394,90.3871113
Somoy,17,Bijoy Sarani,23.7663936,90.3830971
Somoy,18,Agargaon,23.7784275,90.3800503
Somoy,19,IDB,23.77836538,90.37952672
Somoy,20,Taltola,23.7512986,90.4244569
Somoy,21,Shewrapara,23.7909631,90.3755087
Somoy,22,Kazipara,23.7992408,90.3719878
Somoy,23,Mirpur 10,23.8083649,90.3682614
Somoy,24,Mirpur 11,23.8202931,90.3710408
Somoy,25,Pallabi,23.8261574,90.3641863
Somoy,26,Purobi,23.8138963,90.4240396
Somoy,27,Mirpur 12,23.82510435,90.37067194
Somoy Niyantran,1,Mirpur 12,23.82510435,90.37067194
Somoy Niyantran,2,Pallabi,23.8261574,90.3641863
Somoy Niyantran,3,Purobi,23.8138963,90.4240396
Somoy Niyantran,4,Mirpur 11,23.8202931,90.3710408
Somoy Niyantran,5,Mirpur 10,23.8083649,90.3682614
Somoy Niyantran,6,Kazipara,23.7992408,90.3719878
Somoy Niyantran,7,Shewrapara,23.7909631,90.3755087
Somoy Niyantran,8,Taltola,23.7512986,90.4244569
Somoy Niyantran,9,Agargaon,23.7784275,90.3800503
Somoy Niyantran,10,Bijoy Sarani,23.7663936,90.3830971
Somoy Niyantran,11,Farmgate,23.7590394,90.3871113
Somoy Niyantran,12,Kawran Bazar,23.7514308,90.3948605
Somoy Niyantran,13,Bangla Motor,23.7458397,90.3949387
Somoy Niyantran,14,Shahbag,23.7401951,90.3901161
Somoy Niyantran,15,Matsya Bhaban,23.73418399,90.40403594
Somoy Niyantran,16,High Court,23.7305,90.4034
Somoy Niyantran,17,Press Club,22.967864,89.8176179
Somoy Niyantran,18,Paltan,23.7313082,90.4120882
Somoy Niyantran,19,GPO,23.7289296,90.41140102
Somoy Niyantran,20,Golap Shah Mazar,23.7249921,90.410846
Somoy Niyantran,21,Naya Bazar,23.713843,90.4045497
Somoy Niyantran,22,Babubazar,23.7125524,90.4031333
Somoy Niyantran,23,Keraniganj,23.7005013,90.3826441
Super,1,Gulistan,23.7249037,90.4120785
Super,2,Shahbag,23.7401951,90.3901161
Super,3,Farmgate,23.7590394,90.3871113
Super,4,Shyamoli,23.7775998,90.3601928
Super,5,Gabtoli,23.6324042,90.48826063
Super,6,Savar,23.8477,90.2587
Super,7,Nobinagar,23.9123657,90.2605169
Supravat,1,Victoria Park,23.70964495,90.41233861
Supravat,2,Sadarghat,24.5389931,91.6042712
Supravat,3,Ray Saheb Bazar,23.7138661,90.411512
Supravat,4,Golap Shah Mazar,23.7249921,90.410846
Supravat,5,GPO,23.7289296,90.41140102
Supravat,6,Paltan,23.7313082,90.4120882
Supravat,7,Kakrail,23.7385398,90.4071475
Supravat,8,Shantinagar,23.7385358,90.4139156
Supravat,9,Malibagh Moor,23.74419188,90.41424554
Supravat,10,Mouchak,24.023552,90.292921
Supravat,11,Malibagh Railgate,23.7496972,90.4126346
Supravat,12,Hazipara,23.8632798,90.4147242
Supravat,13,Rampura Bazar,23.7602428,90.4186208
Supravat,14,Rampura Bridge,23.76802955,90.42334025
Supravat,15,Merul,23.7718576,90.4250807
Supravat,16,Badda,23.77654245,90.44630117
Supravat,17,Shahjadpur,23.7884856,90.4237741
Supravat,18,Bashtola,23.79440473,90.42251274
Supravat,19,Notun Bazar,23.7982944,90.4239709
Supravat,20,Nadda,23.809823,90.4220557
Supravat,21,Bashundhara,23.8239025,90.4699552
Supravat,22,Jamuna Future Park,23.8135723,90.42402377
Supravat,23,Kuril Bishwa Road,23.8212083,90.4195365
Supravat,24,Khilkhet,23.8351324,90.43511207
Supravat,25,Airport,23.8602996,90.39876
Supravat,26,Jashimuddin (Uttara),23.8608721,90.4004138
Supravat,27,Rajlakshmi,23.8644797,90.4002124
Supravat,28,Azampur,23.8665496,90.4100105
Supravat,29,House Building,23.8748268,90.4006897
Supravat,30,Abdullahpur,23.5542881,90.473867
Supravat,31,TongiSee Full Route Map,23.9084932,90.3980037
Swajan Paribahan,1,Savar,23.8477,90.2587
Swajan Paribahan,2,Hemayetpur,23.7931994,90.2714229
Swajan Paribahan,3,Amin Bazar,23.7896155,90.3240987
Swajan Paribahan,4,Gabtoli,23.6324042,90.48826063
Swajan Paribahan,5,Technical,24.15329785,90.67259393
Swajan Paribahan,6,Kallyanpur,23.7806848,90.3613321
Swajan Paribahan,7,Shyamoli,23.7775998,90.3601928
Swajan Paribahan,8,Shishu Mela,23.773007,90.3678804
Swajan Paribahan,9,College Gate,23.7503675,90.4199166
Swajan Paribahan,10,Asad Gate,23.7601299,90.3727245
Swajan Paribahan,11,Khamar Bari,23.7591274,90.383882
Swajan Paribahan,12,Farmgate,23.7590394,90.3871113
Swajan Paribahan,13,Kawran Bazar,23.7514308,90.3948605
Swajan Paribahan,14,Bangla Motor,23.7458397,90.3949387
Swajan Paribahan,15,Shahbag,23.7401951,90.3901161
Swajan Paribahan,16,High Court,23.7305,90.4034
Swajan Paribahan,17,Press Club,22.967864,89.8176179
Swajan Paribahan,18,Paltan,23.7313082,90.4120882
Swajan Paribahan,19,GPO,23.7289296,90.41140102
Swajan Paribahan,20,Golap Shah Mazar,23.7249921,90.410846
Swajan Paribahan,21,Naya Bazar,23.713843,90.4045497
Swajan Paribahan,22,Ray Saheb Bazar,23.7138661,90.411512
Swajan Paribahan,23,Sadarghat,24.5389931,91.6042712
Talukdar,1,Mirpur National Zoo,23.8123422,90.34693977
Talukdar,2,Mirpur 1,23.801924,90.3523456
Talukdar,3,Ansar Camp,23.7929307,90.3532421
Talukdar,4,Technical,24.15329785,90.67259393
Talukdar,5,Kallyanpur,23.7806848,90.3613321
Talukdar,6,Shyamoli,23.7775998,90.3601928
Talukdar,7,Shishu Mela,23.773007,90.3678804
Talukdar,8,College Gate,23.7503675,90.4199166
Talukdar,9,Asad Gate,23.7601299,90.3727245
Talukdar,10,Khamar Bari,23.7591274,90.383882
Talukdar,11,Farmgate,23.7590394,90.3871113
Talukdar,12,Kawran Bazar,23.7514308,90.3948605
Talukdar,13,Bangla Motor,23.7458397,90.3949387
Talukdar,14,Mogbazar,23.7543737,90.40959957
Talukdar,15,Mouchak,24.023552,90.292921
Talukdar,16,Malibagh Moor,23.74419188,90.41424554
Talukdar,17,Rajarbag,23.7395964,90.4171128
Talukdar,18,Khilgaon Flyover,23.74375455,90.42416457
Talukdar,19,Bashabo,23.7405474,90.4333478
Talukdar,20,Mugdapara,23.7291223,90.4335651
Talukdar,21,Manik Nagar,23.7228244,90.4314822
Talukdar,22,Golapbag Chourasta,23.7176698,90.4293125
Talukdar,23,Sayedabad,23.7108758,90.4278141
Talukdar,24,Janapath Moor,23.71291763,90.42857405
Talukdar,25,Jatrabari,23.7093978,90.433806
Talukdar,26,Kazla,24.36459655,88.6323494
Talukdar,27,Shonir Akhra,23.7036614,90.4508803
Talukdar,28,Rayerbag,23.6980479,90.457102
Talukdar,29,Matuail,23.7029393,90.463095
Talukdar,30,Sign Board,23.7089323,90.3667608
Talukdar,31,Sanarpar,23.69533192,90.49272571
Talukdar,32,Chittagong Road,23.6972599,90.5094673
Tanjil Paribahan,1,Mirpur National Zoo,23.8123422,90.34693977
Tanjil Paribahan,2,Mirpur 1,23.801924,90.3523456
Tanjil Paribahan,3,Ansar Camp,23.7929307,90.3532421
Tanjil Paribahan,4,Technical,24.15329785,90.67259393
Tanjil Paribahan,5,Kallyanpur,23.7806848,90.3613321
Tanjil Paribahan,6,Shyamoli,23.7775998,90.3601928
Tanjil Paribahan,7,Shishu Mela,23.773007,90.3678804
Tanjil Paribahan,8,College Gate,23.7503675,90.4199166
Tanjil Paribahan,9,Asad Gate,23.7601299,90.3727245
Tanjil Paribahan,10,Khamar Bari,23.7591274,90.383882
Tanjil Paribahan,11,Farmgate,23.7590394,90.3871113
Tanjil Paribahan,12,Kawran Bazar,23.7514308,90.3948605
Tanjil Paribahan,13,Bangla Motor,23.7458397,90.3949387
Tanjil Paribahan,14,Shahbag,23.7401951,90.3901161
Tanjil Paribahan,15,High Court,23.7305,90.4034
Tanjil Paribahan,16,Press Club,22.967864,89.8176179
Tanjil Paribahan,17,Paltan,23.7313082,90.4120882
Tanjil Paribahan,18,GPO,23.7289296,90.41140102
Tanjil Paribahan,19,Golap Shah Mazar,23.7249921,90.410846
Tanjil Paribahan,20,Naya Bazar,23.713843,90.4045497
Tanjil Paribahan,21,Ray Saheb Bazar,23.7138661,90.411512
Tanjil Paribahan,22,Sadarghat,24.5389931,91.6042712
Taranga Plus,1,Mohammadpur Bus Stand,23.7569928,90.3617359
Taranga Plus,2,Shankar,23.7483109,90.3660743
Taranga Plus,3,Star Kabab,23.7475099,90.3702012
Taranga Plus,4,Dhanmondi 15,23.74284215,90.38803923
Taranga Plus,5,Jigatola,23.7390073,90.3710009
Taranga Plus,6,City College,23.7396837,90.3828522
Taranga Plus,7,Science Lab,23.7396929,90.3836057
Taranga Plus,8,Bata Signal,23.7390795,90.3886771
Taranga Plus,9,Shahbag,23.7401951,90.3901161
Taranga Plus,10,Matsya Bhaban,23.73418399,90.40403594
Taranga Plus,11,Kakrail,23.7385398,90.4071475
Taranga Plus,12,Shantinagar,23.7385358,90.4139156
Taranga Plus,13,Malibagh Moor,23.74419188,90.41424554
Taranga Plus,14,Mouchak,24.023552,90.292921
Taranga Plus,15,Malibagh Railgate,23.7496972,90.4126346
Taranga Plus,16,Hazipara,23.8632798,90.4147242
